,start_hour,age,trip_minutes,clusters
39153,9,37.0,4,2
39154,9,47.0,11,3
39155,8,41.0,11,2
39156,6,54.0,8,3
39157,21,26.0,7,1
39158,6,33.0,2,2
39159,13,30.0,24,0
39160,17,60.0,4,3
39161,8,40.0,12,2
39162,17,48.0,7,3
39163,16,35.0,7,1
39164,18,35.0,5,1
39165,10,38.0,7,2
39166,20,42.0,27,0
39167,1,28.0,3,2
39168,20,36.0,24,0
39169,13,36.0,1,2
39170,14,43.0,3,3
39171,10,25.0,21,2
39172,22,29.0,11,1
39173,13,50.0,38,0
39174,18,33.0,10,1
39175,22,42.0,27,0
39176,13,36.0,22,0
39177,19,26.0,7,1
39178,19,28.0,23,0
39179,18,31.0,24,0
39180,8,21.0,12,2
39181,13,36.0,22,0
39182,17,54.0,38,0
39183,9,24.0,7,2
39184,14,49.0,11,3
39185,11,32.0,3,2
39186,13,36.0,16,2
39187,8,68.0,15,3
39188,16,30.0,1,1
39189,8,30.0,5,2
39190,12,29.0,9,2
39191,17,34.0,14,1
39192,18,25.0,8,1
39193,12,36.0,25,0
39194,13,36.0,9,2
39195,12,28.0,8,2
39196,11,41.0,17,2
39197,6,29.0,4,2
39198,13,31.0,5,2
39199,7,39.0,4,2
39200,12,36.0,15,2
39201,17,54.0,8,3
39202,14,29.0,3,1
39203,22,33.0,8,1
39204,16,36.0,9,1
39205,17,45.0,12,3
39206,18,33.0,7,1
39207,21,21.0,14,1
39208,15,48.0,11,3
39209,23,46.0,13,1
39210,17,50.0,9,3
39211,17,28.0,32,0
39212,22,34.0,7,1
39213,8,27.0,9,2
39214,20,62.0,11,3
39215,7,24.0,8,2
39216,17,26.0,9,1
39217,17,24.0,10,1
39218,15,38.0,44,0
39219,20,41.0,18,1
39220,9,47.0,11,3
39221,14,27.0,17,1
39222,8,49.0,35,0
39223,21,24.0,11,1
39224,14,22.0,12,1
39225,22,51.0,5,3
39226,22,36.0,10,1
39227,14,27.0,6,1
39228,17,44.0,27,0
39229,19,49.0,2,3
39230,7,45.0,15,2
39231,17,52.0,3,3
39232,10,72.0,8,3
39233,18,22.0,9,1
39234,14,47.0,11,3
39235,20,64.0,10,3
39236,7,39.0,14,2
39237,16,66.0,16,3
39238,13,45.0,13,3
39239,16,68.0,21,3
39240,11,56.0,7,3
39241,11,35.0,33,0
39242,13,45.0,9,3
39243,11,41.0,4,2
39244,10,32.0,13,2
39245,17,19.0,9,1
39246,19,35.0,4,1
39247,15,36.0,33,0
39248,14,59.0,12,3
39249,0,64.0,4,3
39250,10,52.0,6,3
39251,20,33.0,35,0
39252,11,41.0,11,2
39253,16,43.0,44,0
39254,13,36.0,28,0
39255,17,54.0,18,3
39256,7,50.0,7,3
39257,18,36.0,13,1
39258,17,31.0,4,1
39259,18,45.0,12,1
39260,22,30.0,8,1
39261,13,32.0,19,2
39262,19,49.0,7,3
39263,17,54.0,4,3
39264,9,57.0,8,3
39265,21,37.0,31,0
39266,16,46.0,9,3
39267,18,30.0,5,1
39268,14,58.0,23,3
39269,16,36.0,13,1
39270,14,29.0,21,0
39271,18,26.0,20,1
39272,19,33.0,6,1
39273,17,28.0,20,1
39274,10,57.0,5,3
39275,21,24.0,6,1
39276,13,54.0,5,3
39277,18,35.0,7,1
39278,21,27.0,19,1
39279,20,26.0,13,1
39280,14,28.0,16,1
39281,14,36.0,3,1
39282,7,48.0,17,2
39283,9,38.0,14,2
39284,17,43.0,10,1
39285,22,26.0,16,1
39286,18,36.0,21,0
39287,22,36.0,7,1
39288,18,54.0,4,3
39289,18,48.0,21,3
39290,22,29.0,5,1
39291,8,41.0,28,0
39292,19,26.0,7,1
39293,20,31.0,2,1
39294,15,38.0,22,0
39295,2,38.0,9,2
39296,8,36.0,4,2
39297,10,33.0,10,2
39298,8,61.0,3,3
39299,0,30.0,44,0
39300,17,28.0,11,1
39301,13,54.0,10,3
39302,6,51.0,7,3
39303,10,29.0,8,2
39304,18,34.0,6,1
39305,19,29.0,21,1
39306,13,37.0,21,0
39307,12,36.0,14,2
39308,23,33.0,3,1
39309,12,29.0,29,0
39310,6,44.0,8,2
39311,10,36.0,7,2
39312,17,26.0,3,1
39313,21,33.0,1,1
39314,17,36.0,9,1
39315,17,56.0,9,3
39316,18,27.0,7,1
39317,17,32.0,17,1
39318,16,36.0,17,1
39319,13,64.0,31,3
39320,15,47.0,5,3
39321,12,47.0,4,3
39322,17,34.0,8,1
39323,15,36.0,6,1
39324,11,71.0,3,3
39325,13,37.0,8,2
39326,11,45.0,12,3
39327,18,35.0,15,1
39328,16,45.0,15,3
39329,12,30.0,6,2
39330,12,25.0,7,2
39331,16,65.0,5,3
39332,13,28.0,10,2
39333,22,27.0,7,1
39334,15,49.0,5,3
39335,21,35.0,21,1
39336,18,27.0,6,1
39337,12,26.0,6,2
39338,13,36.0,12,2
39339,17,24.0,8,1
39340,9,33.0,27,0
39341,12,36.0,9,2
39342,19,35.0,23,0
39343,11,36.0,16,2
39344,8,29.0,18,2
39345,7,50.0,14,3
39346,7,35.0,18,2
39347,8,34.0,4,2
39348,8,36.0,26,0
39349,17,49.0,12,3
39350,17,25.0,3,1
39351,21,51.0,10,3
39352,6,33.0,3,2
39353,17,38.0,10,1
39354,21,29.0,6,1
39355,23,37.0,14,1
39356,14,36.0,19,0
39357,20,26.0,24,0
39358,7,61.0,26,3
39359,15,36.0,10,1
39360,7,44.0,11,2
39361,19,41.0,1,1
39362,18,36.0,20,1
39363,0,33.0,11,2
39364,13,55.0,10,3
39365,17,44.0,21,0
39366,17,33.0,6,1
39367,16,32.0,10,1
39368,15,39.0,4,1
39369,21,32.0,24,0
39370,8,56.0,22,3
39371,17,42.0,9,1
39372,8,48.0,21,3
39373,14,37.0,39,0
39374,14,33.0,17,1
39375,15,44.0,5,3
39376,19,30.0,3,1
39377,14,30.0,8,1
39378,18,44.0,34,0
39379,14,45.0,18,3
39380,7,32.0,6,2
39381,14,63.0,9,3
39382,17,49.0,3,3
39383,17,36.0,21,0
39384,6,36.0,6,2
39385,11,29.0,11,2
39386,16,46.0,3,3
39387,19,28.0,21,1
39388,16,41.0,6,1
39389,16,26.0,6,1
39390,15,35.0,29,0
39391,12,29.0,10,2
39392,19,30.0,22,1
39393,14,36.0,29,0
39394,16,30.0,7,1
39395,16,56.0,13,3
39396,14,31.0,24,0
39397,23,35.0,19,1
39398,10,32.0,10,2
39399,15,67.0,10,3
39400,11,53.0,7,3
39401,19,25.0,10,1
39402,16,36.0,5,1
39403,18,39.0,5,1
39404,9,33.0,23,2
39405,8,26.0,7,2
39406,14,37.0,20,0
39407,17,53.0,23,3
39408,14,36.0,44,0
39409,14,43.0,24,0
39410,11,33.0,14,2
39411,15,29.0,25,0
39412,11,33.0,17,2
39413,15,36.0,16,1
39414,7,43.0,10,2
39415,9,45.0,33,0
39416,15,49.0,12,3
39417,16,36.0,16,1
39418,13,30.0,12,2
39419,12,21.0,10,2
39420,9,48.0,5,3
39421,8,49.0,14,3
39422,20,31.0,22,1
39423,17,24.0,10,1
39424,9,32.0,8,2
39425,14,48.0,6,3
39426,9,27.0,9,2
39427,22,36.0,18,1
39428,0,38.0,18,2
39429,16,50.0,2,3
39430,11,52.0,17,3
39431,20,30.0,11,1
39432,18,36.0,23,0
39433,20,33.0,21,1
39434,18,35.0,11,1
39435,12,36.0,44,0
39436,9,61.0,7,3
39437,14,26.0,3,1
39438,19,36.0,4,1
39439,9,36.0,11,2
39440,15,21.0,2,1
39441,16,27.0,5,1
39442,18,48.0,5,3
39443,23,50.0,9,3
39444,12,36.0,18,2
39445,23,32.0,21,1
39446,8,55.0,12,3
39447,8,32.0,10,2
39448,12,49.0,34,0
39449,9,36.0,44,0
39450,9,50.0,5,3
39451,20,44.0,22,0
39452,22,30.0,5,1
39453,17,36.0,19,1
39454,20,36.0,6,1
39455,12,54.0,3,3
39456,14,37.0,18,1
39457,18,32.0,19,1
39458,21,36.0,9,1
39459,22,43.0,20,1
39460,20,33.0,19,1
39461,15,40.0,6,1
39462,12,32.0,4,2
39463,0,36.0,6,2
39464,16,61.0,14,3
39465,15,44.0,12,3
39466,15,26.0,14,1
39467,18,36.0,9,1
39468,15,36.0,30,0
39469,16,63.0,14,3
39470,8,39.0,5,2
39471,11,36.0,12,2
39472,16,38.0,9,1
39473,7,41.0,7,2
39474,22,25.0,1,1
39475,20,24.0,16,1
39476,18,26.0,6,1
39477,17,39.0,5,1
39478,17,36.0,7,1
39479,17,29.0,7,1
39480,17,43.0,13,1
39481,13,36.0,25,0
39482,17,32.0,5,1
39483,15,37.0,3,1
39484,8,36.0,44,0
39485,23,36.0,13,1
39486,20,39.0,5,1
39487,21,28.0,7,1
39488,10,26.0,4,2
39489,8,33.0,14,2
39490,16,32.0,4,1
39491,18,34.0,23,0
39492,19,31.0,10,1
39493,22,38.0,15,1
39494,15,26.0,5,1
39495,7,17.0,9,2
39496,21,45.0,10,1
39497,17,26.0,9,1
39498,10,36.0,12,2
39499,14,61.0,8,3
39500,10,52.0,9,3
39501,18,36.0,8,1
39502,7,56.0,9,3
39503,17,36.0,19,1
39504,21,38.0,5,1
39505,9,35.0,23,2
39506,12,36.0,1,2
39507,12,45.0,2,3
39508,18,52.0,24,3
39509,5,36.0,8,2
39510,9,42.0,10,2
39511,23,26.0,10,1
39512,13,37.0,3,2
39513,6,50.0,13,3
39514,9,41.0,9,2
39515,14,58.0,8,3
39516,12,37.0,10,2
39517,7,45.0,7,2
39518,10,24.0,6,2
39519,10,36.0,28,0
39520,18,58.0,7,3
39521,12,45.0,7,3
39522,16,29.0,6,1
39523,11,34.0,5,2
39524,12,55.0,9,3
39525,18,31.0,3,1
39526,22,36.0,44,0
39527,16,40.0,8,1
39528,16,37.0,5,1
39529,20,46.0,10,1
39530,9,46.0,13,2
39531,20,53.0,5,3
39532,8,49.0,44,0
39533,15,36.0,11,1
39534,15,28.0,8,1
39535,10,45.0,27,0
39536,11,33.0,5,2
39537,13,44.0,2,3
39538,20,20.0,3,1
39539,21,30.0,2,1
39540,23,36.0,12,1
39541,21,48.0,4,1
39542,10,36.0,44,0
39543,18,26.0,12,1
39544,8,35.0,12,2
39545,13,67.0,7,3
39546,23,54.0,31,0
39547,17,32.0,9,1
39548,8,40.0,24,0
39549,4,36.0,1,2
39550,18,65.0,21,3
39551,8,31.0,4,2
39552,22,51.0,43,0
39553,9,48.0,4,3
39554,20,45.0,11,1
39555,20,30.0,16,1
39556,19,21.0,14,1
39557,17,38.0,6,1
39558,17,36.0,24,0
39559,14,22.0,5,1
39560,7,42.0,5,2
39561,22,36.0,44,0
39562,11,44.0,4,2
39563,12,42.0,6,2
39564,17,34.0,21,0
39565,14,34.0,22,0
39566,8,29.0,16,2
39567,9,48.0,20,3
39568,14,36.0,44,0
39569,12,36.0,7,2
39570,17,54.0,30,0
39571,12,36.0,14,2
39572,9,29.0,15,2
39573,7,51.0,21,3
39574,11,48.0,4,3
39575,18,34.0,6,1
39576,16,36.0,25,0
39577,15,31.0,21,0
39578,12,31.0,11,2
39579,20,42.0,7,1
39580,20,35.0,11,1
39581,17,46.0,3,3
39582,12,40.0,11,2
39583,20,31.0,4,1
39584,22,35.0,21,1
39585,8,39.0,11,2
39586,9,27.0,9,2
39587,18,60.0,16,3
39588,17,36.0,44,0
39589,17,27.0,31,0
39590,9,58.0,7,3
39591,14,37.0,6,1
39592,8,25.0,21,2
39593,10,46.0,7,3
39594,7,45.0,13,2
39595,12,42.0,7,2
39596,8,30.0,19,2
39597,17,38.0,7,1
39598,15,33.0,40,0
39599,17,51.0,7,3
39600,19,33.0,9,1
39601,18,27.0,22,1
39602,16,36.0,18,1
39603,13,39.0,26,0
39604,20,34.0,33,0
39605,8,40.0,4,2
39606,22,25.0,5,1
39607,17,34.0,18,1
39608,19,30.0,11,1
39609,19,27.0,8,1
39610,9,43.0,26,0
39611,10,45.0,15,3
39612,8,31.0,27,0
39613,12,40.0,8,2
39614,17,58.0,12,3
39615,12,50.0,5,3
39616,12,33.0,4,2
39617,15,37.0,30,0
39618,8,27.0,10,2
39619,16,30.0,12,1
39620,21,58.0,11,3
39621,16,39.0,2,1
39622,17,26.0,17,1
39623,18,45.0,5,1
39624,12,41.0,9,2
39625,12,45.0,22,0
39626,17,31.0,3,1
39627,9,50.0,31,0
39628,10,54.0,10,3
39629,23,70.0,15,3
39630,14,34.0,7,1
39631,6,59.0,10,3
39632,17,44.0,8,1
39633,17,53.0,9,3
39634,14,29.0,7,1
39635,15,28.0,5,1
39636,17,27.0,9,1
39637,17,44.0,5,1
39638,17,24.0,17,1
39639,15,41.0,7,1
39640,19,29.0,11,1
39641,18,36.0,32,0
39642,8,66.0,36,3
39643,17,22.0,5,1
39644,9,31.0,6,2
39645,16,24.0,10,1
39646,7,35.0,3,2
39647,15,36.0,39,0
39648,14,29.0,9,1
39649,16,46.0,12,3
39650,22,49.0,12,3
39651,12,52.0,9,3
39652,18,55.0,13,3
39653,12,36.0,44,0
39654,12,54.0,5,3
39655,19,51.0,10,3
39656,16,36.0,19,1
39657,20,38.0,9,1
39658,12,36.0,14,2
39659,7,34.0,17,2
39660,18,24.0,6,1
39661,8,36.0,15,2
39662,12,61.0,6,3
39663,12,40.0,6,2
39664,13,28.0,18,2
39665,18,46.0,6,3
39666,6,52.0,6,3
39667,17,36.0,21,0
39668,13,32.0,10,2
39669,15,24.0,6,1
39670,14,36.0,12,1
39671,14,36.0,7,1
39672,17,27.0,3,1
39673,7,32.0,5,2
39674,19,25.0,13,1
39675,18,42.0,3,1
39676,10,28.0,44,0
39677,14,34.0,19,0
39678,9,35.0,4,2
39679,17,23.0,10,1
39680,18,55.0,17,3
39681,14,21.0,2,1
39682,19,48.0,13,3
39683,14,56.0,9,3
39684,2,30.0,7,2
39685,8,31.0,14,2
39686,20,36.0,9,1
39687,19,26.0,16,1
39688,7,49.0,19,3
39689,16,63.0,4,3
39690,18,26.0,22,1
39691,18,29.0,15,1
39692,16,32.0,15,1
39693,12,36.0,44,0
39694,14,49.0,7,3
39695,13,26.0,15,2
39696,7,40.0,9,2
39697,12,35.0,20,0
39698,14,36.0,32,0
39699,19,37.0,6,1
39700,10,32.0,14,2
39701,17,30.0,7,1
39702,0,44.0,6,2
39703,11,51.0,29,0
39704,19,36.0,19,1
39705,14,36.0,11,1
39706,18,30.0,5,1
39707,11,34.0,9,2
39708,4,31.0,11,2
39709,16,30.0,5,1
39710,19,27.0,44,0
39711,17,47.0,44,0
39712,10,36.0,20,2
39713,19,30.0,31,0
39714,18,27.0,40,0
39715,16,26.0,16,1
39716,12,52.0,5,3
39717,18,36.0,21,0
39718,17,36.0,18,1
39719,17,28.0,8,1
39720,7,29.0,8,2
39721,19,37.0,16,1
39722,17,55.0,17,3
39723,16,51.0,20,3
39724,20,33.0,10,1
39725,20,32.0,12,1
39726,22,43.0,3,1
39727,23,24.0,9,1
39728,10,27.0,6,2
39729,19,50.0,13,3
39730,17,32.0,7,1
39731,12,30.0,5,2
39732,8,57.0,13,3
39733,8,39.0,5,2
39734,17,62.0,13,3
39735,17,51.0,44,0
39736,11,45.0,7,3
39737,11,30.0,15,2
39738,12,36.0,19,2
39739,19,60.0,10,3
39740,15,55.0,10,3
39741,16,40.0,12,1
39742,17,37.0,7,1
39743,16,21.0,5,1
39744,8,44.0,15,2
39745,12,55.0,23,3
39746,20,36.0,19,1
39747,18,36.0,43,0
39748,8,21.0,5,2
39749,17,32.0,4,1
39750,11,36.0,6,2
39751,16,63.0,16,3
39752,18,30.0,7,1
39753,18,36.0,12,1
39754,21,37.0,5,1
39755,9,41.0,14,2
39756,22,36.0,29,0
39757,14,30.0,8,1
39758,13,47.0,3,3
39759,18,32.0,25,0
39760,10,52.0,1,3
39761,21,46.0,16,1
39762,22,46.0,31,0
39763,12,41.0,8,2
39764,5,39.0,9,2
39765,18,38.0,28,0
39766,16,48.0,21,3
39767,18,31.0,18,1
39768,6,31.0,9,2
39769,11,25.0,32,0
39770,13,26.0,21,0
39771,11,33.0,20,2
39772,7,52.0,9,3
39773,18,54.0,5,3
39774,2,23.0,8,2
39775,20,36.0,20,1
39776,17,48.0,26,0
39777,19,35.0,10,1
39778,14,36.0,9,1
39779,17,36.0,44,0
39780,21,24.0,17,1
39781,18,63.0,44,0
39782,14,52.0,5,3
39783,18,50.0,5,3
39784,18,42.0,15,1
39785,16,44.0,12,3
39786,15,34.0,7,1
39787,8,33.0,3,2
39788,8,54.0,7,3
39789,11,66.0,9,3
39790,22,24.0,11,1
39791,23,48.0,11,1
39792,12,56.0,9,3
39793,10,37.0,7,2
39794,9,61.0,5,3
39795,23,33.0,15,1
39796,6,47.0,18,2
39797,14,36.0,43,0
39798,7,53.0,6,3
39799,15,48.0,25,0
39800,20,28.0,26,0
39801,19,29.0,17,1
39802,14,36.0,33,0
39803,10,47.0,6,3
39804,8,37.0,5,2
39805,15,40.0,16,1
39806,10,58.0,26,3
39807,10,39.0,30,0
39808,19,24.0,6,1
39809,17,42.0,9,1
39810,5,25.0,24,2
39811,21,31.0,10,1
39812,23,38.0,14,1
39813,8,28.0,21,2
39814,12,41.0,4,2
39815,14,36.0,11,1
39816,11,36.0,26,0
39817,16,36.0,39,0
39818,7,38.0,13,2
39819,18,28.0,7,1
39820,13,23.0,5,2
39821,8,32.0,23,2
39822,4,28.0,3,2
39823,18,44.0,20,0
39824,17,26.0,34,0
39825,13,32.0,5,2
39826,15,35.0,14,1
39827,18,26.0,3,1
39828,16,30.0,24,0
39829,9,27.0,3,2
39830,8,37.0,18,2
39831,9,59.0,41,0
39832,16,24.0,10,1
39833,18,37.0,35,0
39834,20,27.0,4,1
39835,19,57.0,30,0
39836,16,30.0,17,1
39837,9,22.0,3,2
39838,8,56.0,25,3
39839,12,30.0,4,2
39840,20,44.0,7,1
39841,9,44.0,7,2
39842,13,36.0,44,0
39843,19,29.0,12,1
39844,12,36.0,14,2
39845,17,37.0,5,1
39846,14,32.0,35,0
39847,14,36.0,27,0
39848,16,58.0,7,3
39849,13,46.0,10,3
39850,10,36.0,20,2
39851,8,49.0,7,3
39852,17,43.0,5,1
39853,17,31.0,17,1
39854,15,36.0,19,1
39855,15,36.0,39,0
39856,18,26.0,26,0
39857,17,31.0,18,1
39858,17,40.0,6,1
39859,14,62.0,22,3
39860,9,40.0,9,2
39861,18,35.0,16,1
39862,14,31.0,5,1
39863,11,67.0,20,3
39864,17,33.0,10,1
39865,16,36.0,13,1
39866,8,37.0,44,0
39867,9,26.0,6,2
39868,7,39.0,6,2
39869,13,34.0,4,2
39870,14,36.0,23,0
39871,18,41.0,6,1
39872,11,48.0,5,3
39873,16,40.0,2,1
39874,12,25.0,3,2
39875,10,51.0,4,3
39876,15,45.0,7,3
39877,16,51.0,12,3
39878,4,40.0,12,2
39879,7,34.0,20,2
39880,12,59.0,10,3
39881,16,34.0,12,1
39882,22,28.0,10,1
39883,17,27.0,6,1
39884,20,36.0,7,1
39885,22,36.0,11,1
39886,19,26.0,8,1
39887,20,25.0,11,1
39888,8,25.0,24,2
39889,14,56.0,7,3
39890,20,45.0,4,1
39891,15,45.0,6,3
39892,14,36.0,6,1
39893,12,38.0,23,0
39894,7,58.0,5,3
39895,12,36.0,25,0
39896,19,45.0,10,1
39897,6,48.0,3,2
39898,10,39.0,6,2
39899,15,38.0,5,1
39900,18,36.0,17,1
39901,16,36.0,8,1
39902,21,20.0,9,1
39903,16,29.0,30,0
39904,8,33.0,7,2
39905,17,47.0,5,3
39906,8,29.0,4,2
39907,19,41.0,19,1
39908,14,26.0,10,1
39909,9,61.0,6,3
39910,16,31.0,19,1
39911,17,32.0,27,0
39912,19,26.0,10,1
39913,14,36.0,26,0
39914,17,58.0,31,0
39915,0,36.0,9,2
39916,14,33.0,31,0
39917,18,36.0,44,0
39918,10,29.0,4,2
39919,16,29.0,44,0
39920,21,37.0,6,1
39921,21,36.0,10,1
39922,18,39.0,8,1
39923,13,55.0,6,3
39924,20,36.0,7,1
39925,16,52.0,28,0
39926,18,36.0,43,0
39927,14,25.0,11,1
39928,14,41.0,17,1
39929,10,37.0,8,2
39930,13,34.0,4,2
39931,14,36.0,9,1
39932,0,29.0,27,2
39933,16,36.0,29,0
39934,6,39.0,7,2
39935,7,42.0,9,2
39936,19,30.0,5,1
39937,9,40.0,22,2
39938,18,48.0,19,3
39939,17,36.0,16,1
39940,20,40.0,40,0
39941,12,36.0,10,2
39942,14,40.0,36,0
39943,19,32.0,9,1
39944,22,66.0,10,3
39945,14,34.0,26,0
39946,17,28.0,10,1
39947,15,33.0,5,1
39948,15,65.0,37,0
39949,16,61.0,17,3
39950,8,38.0,5,2
39951,8,29.0,12,2
39952,20,30.0,15,1
39953,9,28.0,5,2
39954,1,38.0,8,2
39955,1,30.0,23,2
39956,12,36.0,28,0
39957,18,41.0,14,1
39958,22,26.0,6,1
39959,17,26.0,3,1
39960,7,32.0,7,2
39961,8,19.0,7,2
39962,16,31.0,4,1
39963,17,30.0,13,1
39964,19,35.0,6,1
39965,12,36.0,44,0
39966,8,46.0,12,2
39967,9,47.0,9,3
39968,7,27.0,8,2
39969,8,34.0,18,2
39970,16,32.0,11,1
39971,20,44.0,20,1
39972,18,26.0,6,1
39973,16,34.0,7,1
39974,17,32.0,23,0
39975,15,27.0,10,1
39976,20,25.0,7,1
39977,14,53.0,6,3
39978,8,43.0,12,2
39979,10,41.0,4,2
39980,8,51.0,12,3
39981,19,42.0,23,0
39982,18,29.0,3,1
39983,18,31.0,3,1
39984,19,38.0,10,1
39985,22,36.0,9,1
39986,19,39.0,6,1
39987,8,31.0,14,2
39988,20,36.0,23,0
39989,12,36.0,44,0
39990,11,29.0,11,2
39991,20,45.0,25,0
39992,20,34.0,10,1
39993,17,64.0,22,3
39994,17,33.0,3,1
39995,7,45.0,44,0
39996,17,27.0,5,1
39997,18,21.0,5,1
39998,16,36.0,18,1
39999,8,44.0,19,2
40000,18,41.0,4,1
40001,9,30.0,7,2
40002,16,29.0,24,0
40003,20,40.0,14,1
40004,16,58.0,9,3
40005,10,34.0,6,2
40006,13,33.0,11,2
40007,13,36.0,44,0
40008,16,24.0,9,1
40009,15,38.0,43,0
40010,12,29.0,4,2
40011,13,27.0,9,2
40012,23,36.0,44,0
40013,18,57.0,5,3
40014,22,45.0,15,1
40015,11,30.0,17,2
40016,2,30.0,2,2
40017,3,31.0,21,2
40018,17,51.0,33,0
40019,21,51.0,20,3
40020,13,53.0,6,3
40021,11,35.0,3,2
40022,21,65.0,14,3
40023,14,25.0,3,1
40024,8,27.0,10,2
40025,7,32.0,9,2
40026,19,53.0,5,3
40027,9,38.0,15,2
40028,20,32.0,12,1
40029,18,36.0,44,0
40030,18,50.0,5,3
40031,22,26.0,8,1
40032,8,40.0,27,0
40033,19,38.0,21,1
40034,17,59.0,4,3
40035,23,53.0,5,3
40036,19,36.0,14,1
40037,18,46.0,12,3
40038,8,48.0,10,3
40039,8,36.0,10,2
40040,15,35.0,16,1
40041,9,32.0,19,2
40042,9,46.0,9,2
40043,19,39.0,10,1
40044,10,36.0,44,0
40045,19,36.0,23,0
40046,18,48.0,19,3
40047,7,51.0,19,3
40048,5,36.0,18,2
40049,21,28.0,16,1
40050,21,55.0,5,3
40051,7,62.0,13,3
40052,2,24.0,11,2
40053,14,36.0,15,1
40054,16,36.0,40,0
40055,19,55.0,11,3
40056,17,44.0,3,1
40057,14,45.0,25,0
40058,8,44.0,7,2
40059,9,30.0,12,2
40060,10,55.0,26,3
40061,9,44.0,13,2
40062,12,58.0,7,3
40063,6,59.0,9,3
40064,2,29.0,6,2
40065,18,30.0,3,1
40066,17,48.0,8,3
40067,1,53.0,8,2
40068,16,47.0,7,3
40069,13,44.0,16,3
40070,10,37.0,2,2
40071,16,28.0,10,1
40072,18,36.0,18,1
40073,19,72.0,4,3
40074,14,43.0,11,3
40075,19,36.0,16,1
40076,12,28.0,8,2
40077,14,53.0,19,3
40078,18,45.0,16,3
40079,8,33.0,17,2
40080,15,33.0,6,1
40081,18,32.0,13,1
40082,19,36.0,10,1
40083,7,42.0,21,2
40084,17,33.0,13,1
40085,14,36.0,17,1
40086,13,69.0,12,3
40087,12,47.0,10,3
40088,16,36.0,17,1
40089,18,44.0,10,1
40090,17,57.0,8,3
40091,14,32.0,8,1
40092,10,45.0,35,0
40093,9,35.0,14,2
40094,6,29.0,8,2
40095,14,24.0,16,1
40096,17,25.0,6,1
40097,10,57.0,14,3
40098,9,25.0,27,0
40099,10,36.0,44,0
40100,16,36.0,24,0
40101,8,47.0,7,2
40102,9,45.0,16,2
40103,16,49.0,24,0
40104,8,27.0,21,2
40105,18,38.0,11,1
40106,18,45.0,7,1
40107,21,29.0,3,1
40108,19,29.0,7,1
40109,9,27.0,14,2
40110,22,26.0,3,1
40111,18,33.0,3,1
40112,14,32.0,8,1
40113,13,25.0,14,2
40114,14,40.0,13,1
40115,9,34.0,14,2
40116,21,36.0,11,1
40117,14,36.0,7,1
40118,22,21.0,19,1
40119,17,57.0,18,3
40120,6,35.0,3,2
40121,20,30.0,16,1
40122,20,26.0,5,1
40123,19,47.0,12,3
40124,18,36.0,9,1
40125,7,47.0,10,2
40126,17,59.0,8,3
40127,17,51.0,7,3
40128,19,44.0,19,1
40129,6,33.0,9,2
40130,15,24.0,7,1
40131,19,49.0,11,3
40132,18,36.0,15,1
40133,13,36.0,24,0
40134,19,37.0,8,1
40135,19,36.0,9,1
40136,16,36.0,23,0
40137,19,41.0,7,1
40138,19,41.0,9,1
40139,8,35.0,44,0
40140,19,32.0,7,1
40141,11,44.0,30,0
40142,13,24.0,12,2
40143,17,44.0,8,1
40144,12,35.0,10,2
40145,18,38.0,16,1
40146,16,39.0,7,1
40147,17,37.0,18,1
40148,17,47.0,11,3
40149,9,44.0,3,2
40150,18,58.0,17,3
40151,19,37.0,13,1
40152,14,30.0,11,1
40153,13,33.0,12,2
40154,7,36.0,10,2
40155,13,36.0,6,2
40156,9,56.0,5,3
40157,16,34.0,19,1
40158,17,36.0,38,0
40159,20,55.0,19,3
40160,20,36.0,13,1
40161,19,24.0,35,0
40162,21,32.0,6,1
40163,13,36.0,26,0
40164,8,52.0,5,3
40165,12,46.0,4,3
40166,14,29.0,11,1
40167,13,36.0,9,2
40168,18,63.0,5,3
40169,15,36.0,19,1
40170,7,40.0,6,2
40171,18,33.0,14,1
40172,21,28.0,7,1
40173,8,33.0,9,2
40174,18,46.0,8,3
40175,7,45.0,10,2
40176,16,58.0,11,3
40177,11,64.0,25,3
40178,16,25.0,13,1
40179,9,53.0,13,3
40180,11,55.0,5,3
40181,17,42.0,16,1
40182,13,57.0,7,3
40183,16,54.0,27,0
40184,11,49.0,2,3
40185,18,32.0,10,1
40186,16,35.0,23,0
40187,19,33.0,8,1
40188,16,53.0,14,3
40189,14,32.0,5,1
40190,20,27.0,44,0
40191,18,27.0,8,1
40192,19,26.0,21,1
40193,8,71.0,6,3
40194,20,28.0,10,1
40195,7,36.0,8,2
40196,17,36.0,17,1
40197,22,27.0,10,1
40198,8,36.0,3,2
40199,13,56.0,7,3
40200,18,36.0,7,1
40201,15,33.0,6,1
40202,10,39.0,5,2
40203,17,39.0,14,1
40204,12,36.0,7,2
40205,12,26.0,27,0
40206,16,36.0,21,0
40207,16,26.0,8,1
40208,16,36.0,16,1
40209,13,48.0,10,3
40210,6,42.0,7,2
40211,18,90.0,3,3
40212,10,45.0,12,3
40213,11,43.0,6,2
40214,7,36.0,26,0
40215,19,24.0,5,1
40216,12,29.0,13,2
40217,19,26.0,9,1
40218,18,30.0,11,1
40219,9,47.0,9,3
40220,14,36.0,14,1
40221,7,38.0,35,0
40222,20,33.0,12,1
40223,16,25.0,24,0
40224,14,22.0,3,1
40225,1,29.0,6,2
40226,16,45.0,4,3
40227,14,45.0,30,0
